TRAVEL_ID,VISIT_AREA_NM,SIDO,GUNGU,VISIT_AREA_TYPE_CD,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,RESIDENCE_TIME_MIN,REVISIT_YN,TRAVELER_ID,TRAVEL_MISSION_PRIORITY,RESIDENCE_SGG_CD,GENDER,INCOME,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_MOTIVE_1,TRAVEL_NUM,TRAVEL_COMPANIONS_NUM
d_d005789,비양도망대,제주특별자치도,제주시,1.0,5.0,5.0,5.0,30.0,0,d005789,4,50,남,4,1,1,1,3,3,4,1,7,3.0,1,1
d_d005789,검멀레해변,제주특별자치도,제주시,1.0,5.0,5.0,5.0,30.0,0,d005789,4,50,남,4,1,1,1,3,3,4,1,7,3.0,1,1
d_d005789,검멀레해변,제주특별자치도,제주시,1.0,5.0,5.0,5.0,30.0,0,d005789,4,50,남,4,1,1,1,3,3,4,1,7,3.0,1,1
d_d005789,훈데르트바서파크,제주특별자치도,제주시,6.0,3.0,3.0,4.0,30.0,0,d005789,4,50,남,4,1,1,1,3,3,4,1,7,3.0,1,1
d_d005789,훈데르트바서파크,제주특별자치도,제주시,6.0,3.0,3.0,4.0,30.0,0,d005789,4,50,남,4,1,1,1,3,3,4,1,7,3.0,1,1
d_d005789,하고수동해변,제주특별자치도,제주시,1.0,5.0,5.0,5.0,30.0,0,d005789,4,50,남,4,1,1,1,3,3,4,1,7,3.0,1,1
d_d005789,하고수동해변,제주특별자치도,제주시,1.0,5.0,5.0,5.0,30.0,0,d005789,4,50,남,4,1,1,1,3,3,4,1,7,3.0,1,1
d_d005789,서빈백사,제주특별자치도,제주시,1.0,5.0,5.0,5.0,30.0,1,d005789,4,50,남,4,1,1,1,3,3,4,1,7,3.0,1,1
d_d005789,서빈백사,제주특별자치도,제주시,1.0,5.0,5.0,5.0,30.0,1,d005789,4,50,남,4,1,1,1,3,3,4,1,7,3.0,1,1
d_d000285,테디베어뮤지엄 제주점,제주특별자치도,서귀포시,3.0,5.0,4.0,4.0,60.0,1,d000285,23,11,남,7,2,2,4,2,3,4,4,3,1.0,6,5
d_d000285,테디베어뮤지엄 제주점,제주특별자치도,서귀포시,3.0,5.0,4.0,4.0,60.0,1,d000285,23,11,남,7,2,2,4,2,3,4,4,3,1.0,6,5
d_d000285,제주코코몽에코파크,제주특별자치도,서귀포시,6.0,4.0,3.0,3.0,90.0,0,d000285,23,11,남,7,2,2,4,2,3,4,4,3,1.0,6,5
d_d000285,제주코코몽에코파크,제주특별자치도,서귀포시,6.0,4.0,3.0,3.0,90.0,0,d000285,23,11,남,7,2,2,4,2,3,4,4,3,1.0,6,5
d_d000285,제주신라호텔 수영장,제주특별자치도,서귀포시,6.0,5.0,5.0,5.0,300.0,1,d000285,23,11,남,7,2,2,4,2,3,4,4,3,1.0,6,5
d_d000285,제주신라호텔 수영장,제주특별자치도,서귀포시,6.0,5.0,5.0,5.0,300.0,1,d000285,23,11,남,7,2,2,4,2,3,4,4,3,1.0,6,5
d_d000285,방주교회,제주특별자치도,서귀포시,2.0,5.0,5.0,5.0,30.0,0,d000285,23,11,남,7,2,2,4,2,3,4,4,3,1.0,6,5
d_d000285,방주교회,제주특별자치도,서귀포시,2.0,5.0,5.0,5.0,30.0,0,d000285,23,11,남,7,2,2,4,2,3,4,4,3,1.0,6,5
d_d000285,큰엉,제주특별자치도,서귀포시,1.0,5.0,5.0,5.0,60.0,0,d000285,23,11,남,7,2,2,4,2,3,4,4,3,1.0,6,5
d_d000285,큰엉,제주특별자치도,서귀포시,1.0,5.0,5.0,5.0,60.0,0,d000285,23,11,남,7,2,2,4,2,3,4,4,3,1.0,6,5
d_d001983,성산일출봉,제주특별자치도,서귀포시,1.0,5.0,5.0,5.0,60.0,1,d001983,4,27,남,1,6,2,2,2,4,6,3,4,2.0,3,1
d_d001983,성산일출봉,제주특별자치도,서귀포시,1.0,5.0,5.0,5.0,60.0,1,d001983,4,27,남,1,6,2,2,2,4,6,3,4,2.0,3,1
d_d001983,휴애리자연생활공원,제주특별자치도,서귀포시,8.0,3.0,3.0,3.0,30.0,0,d001983,4,27,남,1,6,2,2,2,4,6,3,4,2.0,3,1
d_d001983,휴애리자연생활공원,제주특별자치도,서귀포시,8.0,3.0,3.0,3.0,30.0,0,d001983,4,27,남,1,6,2,2,2,4,6,3,4,2.0,3,1
d_d001983,제주동문재래시장,제주특별자치도,제주시,4.0,4.0,4.0,4.0,30.0,0,d001983,4,27,남,1,6,2,2,2,4,6,3,4,2.0,3,1
d_d001983,제주동문재래시장,제주특별자치도,제주시,4.0,4.0,4.0,4.0,30.0,0,d001983,4,27,남,1,6,2,2,2,4,6,3,4,2.0,3,1
d_d001983,용두암,제주특별자치도,제주시,1.0,5.0,5.0,5.0,30.0,1,d001983,4,27,남,1,6,2,2,2,4,6,3,4,2.0,3,1
d_d001983,용두암,제주특별자치도,제주시,1.0,5.0,5.0,5.0,30.0,1,d001983,4,27,남,1,6,2,2,2,4,6,3,4,2.0,3,1
d_d001983,산방산,제주특별자치도,서귀포시,1.0,4.0,4.0,4.0,60.0,0,d001983,4,27,남,1,6,2,2,2,4,6,3,4,2.0,3,1
d_d001983,산방산,제주특별자치도,서귀포시,1.0,4.0,4.0,4.0,60.0,0,d001983,4,27,남,1,6,2,2,2,4,6,3,4,2.0,3,1
d_d001983,월정리카페거리,제주특별자치도,제주시,4.0,4.0,4.0,4.0,30.0,0,d001983,4,27,남,1,6,2,2,2,4,6,3,4,2.0,3,1
d_d001983,월정리카페거리,제주특별자치도,제주시,4.0,4.0,4.0,4.0,30.0,0,d001983,4,27,남,1,6,2,2,2,4,6,3,4,2.0,3,1
d_d001983,송악산,제주특별자치도,서귀포시,1.0,4.0,4.0,4.0,30.0,0,d001983,4,27,남,1,6,2,2,2,4,6,3,4,2.0,3,1
d_d001983,송악산,제주특별자치도,서귀포시,1.0,4.0,4.0,4.0,30.0,0,d001983,4,27,남,1,6,2,2,2,4,6,3,4,2.0,3,1
d_d002808,아르떼뮤지엄 제주,제주특별자치도,제주시,3.0,4.0,2.0,4.0,60.0,0,d002808,1,43,여,4,3,6,6,3,2,6,2,2,1.0,2,2
d_d002808,아르떼뮤지엄 제주,제주특별자치도,제주시,3.0,4.0,2.0,4.0,60.0,0,d002808,1,43,여,4,3,6,6,3,2,6,2,2,1.0,2,2
d_d002808,서귀포매일올레시장,제주특별자치도,서귀포시,4.0,4.0,4.0,4.0,90.0,1,d002808,1,43,여,4,3,6,6,3,2,6,2,2,1.0,2,2
d_d002808,서귀포매일올레시장,제주특별자치도,서귀포시,4.0,4.0,4.0,4.0,90.0,1,d002808,1,43,여,4,3,6,6,3,2,6,2,2,1.0,2,2
d_d002808,한림공원,제주특별자치도,제주시,1.0,4.0,5.0,4.0,30.0,0,d002808,1,43,여,4,3,6,6,3,2,6,2,2,1.0,2,2
d_d002808,한림공원,제주특별자치도,제주시,1.0,4.0,5.0,4.0,30.0,0,d002808,1,43,여,4,3,6,6,3,2,6,2,2,1.0,2,2
d_d002808,큰엉,제주특별자치도,서귀포시,7.0,4.0,4.0,4.0,60.0,0,d002808,1,43,여,4,3,6,6,3,2,6,2,2,1.0,2,2
d_d002808,큰엉,제주특별자치도,서귀포시,7.0,4.0,4.0,4.0,60.0,0,d002808,1,43,여,4,3,6,6,3,2,6,2,2,1.0,2,2
d_d007848,외돌개 전망대,제주특별자치도,서귀포시,1.0,5.0,5.0,5.0,60.0,0,d007848,22,43,여,4,4,1,2,4,2,2,7,7,9.0,3,4
d_d007848,외돌개 전망대,제주특별자치도,서귀포시,1.0,5.0,5.0,5.0,60.0,0,d007848,22,43,여,4,4,1,2,4,2,2,7,7,9.0,3,4
d_d007848,용두암,제주특별자치도,제주시,1.0,5.0,5.0,5.0,30.0,0,d007848,22,43,여,4,4,1,2,4,2,2,7,7,9.0,3,4
d_d007848,용두암,제주특별자치도,제주시,1.0,5.0,5.0,5.0,30.0,0,d007848,22,43,여,4,4,1,2,4,2,2,7,7,9.0,3,4
d_d007848,용머리해안,제주특별자치도,서귀포시,1.0,5.0,5.0,5.0,30.0,0,d007848,22,43,여,4,4,1,2,4,2,2,7,7,9.0,3,4
d_d007848,용머리해안,제주특별자치도,서귀포시,1.0,5.0,5.0,5.0,30.0,0,d007848,22,43,여,4,4,1,2,4,2,2,7,7,9.0,3,4
d_d007848,제주동문시장,제주특별자치도,제주시,4.0,5.0,5.0,5.0,90.0,0,d007848,22,43,여,4,4,1,2,4,2,2,7,7,9.0,3,4
d_d007848,제주동문시장,제주특별자치도,제주시,4.0,5.0,5.0,5.0,90.0,0,d007848,22,43,여,4,4,1,2,4,2,2,7,7,9.0,3,4
d_d007848,협재해수욕장,제주특별자치도,제주시,1.0,5.0,5.0,5.0,30.0,0,d007848,22,43,여,4,4,1,2,4,2,2,7,7,9.0,3,4
d_d007848,협재해수욕장,제주특별자치도,제주시,1.0,5.0,5.0,5.0,30.0,0,d007848,22,43,여,4,4,1,2,4,2,2,7,7,9.0,3,4
d_d007848,한라산1100고지,제주특별자치도,서귀포시,1.0,5.0,5.0,5.0,60.0,0,d007848,22,43,여,4,4,1,2,4,2,2,7,7,9.0,3,4
d_d007848,한라산1100고지,제주특별자치도,서귀포시,1.0,5.0,5.0,5.0,60.0,0,d007848,22,43,여,4,4,1,2,4,2,2,7,7,9.0,3,4
d_d007848,중문대포주상절리대,제주특별자치도,서귀포시,1.0,5.0,5.0,5.0,60.0,0,d007848,22,43,여,4,4,1,2,4,2,2,7,7,9.0,3,4
d_d007848,중문대포주상절리대,제주특별자치도,서귀포시,1.0,5.0,5.0,5.0,60.0,0,d007848,22,43,여,4,4,1,2,4,2,2,7,7,9.0,3,4
d_d007848,닭머르해안길 1코스,제주특별자치도,제주시,7.0,5.0,5.0,5.0,30.0,0,d007848,22,43,여,4,4,1,2,4,2,2,7,7,9.0,3,4
d_d007848,닭머르해안길 1코스,제주특별자치도,제주시,7.0,5.0,5.0,5.0,30.0,0,d007848,22,43,여,4,4,1,2,4,2,2,7,7,9.0,3,4
d_d007848,이호테우해수욕장,제주특별자치도,제주시,1.0,5.0,4.0,5.0,60.0,0,d007848,22,43,여,4,4,1,2,4,2,2,7,7,9.0,3,4
d_d007848,이호테우해수욕장,제주특별자치도,제주시,1.0,5.0,4.0,5.0,60.0,0,d007848,22,43,여,4,4,1,2,4,2,2,7,7,9.0,3,4
d_d007848,용머리해안,제주특별자치도,서귀포시,1.0,5.0,5.0,5.0,30.0,1,d007848,22,43,여,4,4,1,2,4,2,2,7,7,9.0,3,4
d_d007848,용머리해안,제주특별자치도,서귀포시,1.0,5.0,5.0,5.0,30.0,1,d007848,22,43,여,4,4,1,2,4,2,2,7,7,9.0,3,4
d_d002440,김녕해수욕장,제주특별자치도,제주시,1.0,5.0,5.0,5.0,120.0,1,d002440,11,11,여,1,1,1,2,4,4,4,3,4,3.0,1,1
d_d002440,김녕해수욕장,제주특별자치도,제주시,1.0,5.0,5.0,5.0,120.0,1,d002440,11,11,여,1,1,1,2,4,4,4,3,4,3.0,1,1
d_d010245,남원큰엉해변,제주특별자치도,서귀포시,1.0,5.0,5.0,5.0,60.0,0,d010245,22,41,여,5,2,7,2,1,4,4,5,7,1.0,2,1
d_d010245,남원큰엉해변,제주특별자치도,서귀포시,1.0,5.0,5.0,5.0,60.0,0,d010245,22,41,여,5,2,7,2,1,4,4,5,7,1.0,2,1
d_d010245,하우목동항,제주특별자치도,제주시,1.0,5.0,5.0,5.0,360.0,1,d010245,22,41,여,5,2,7,2,1,4,4,5,7,1.0,2,1
d_d010245,하우목동항,제주특별자치도,제주시,1.0,5.0,5.0,5.0,360.0,1,d010245,22,41,여,5,2,7,2,1,4,4,5,7,1.0,2,1
d_d010245,제주민속촌,제주특별자치도,서귀포시,2.0,5.0,5.0,5.0,120.0,0,d010245,22,41,여,5,2,7,2,1,4,4,5,7,1.0,2,1
d_d010245,제주민속촌,제주특별자치도,서귀포시,2.0,5.0,5.0,5.0,120.0,0,d010245,22,41,여,5,2,7,2,1,4,4,5,7,1.0,2,1
d_d010245,에코랜드테마파크,제주특별자치도,제주시,6.0,5.0,5.0,5.0,90.0,1,d010245,22,41,여,5,2,7,2,1,4,4,5,7,1.0,2,1
d_d010245,에코랜드테마파크,제주특별자치도,제주시,6.0,5.0,5.0,5.0,90.0,1,d010245,22,41,여,5,2,7,2,1,4,4,5,7,1.0,2,1
d_d010245,성산일출봉,제주특별자치도,서귀포시,1.0,5.0,5.0,5.0,120.0,1,d010245,22,41,여,5,2,7,2,1,4,4,5,7,1.0,2,1
d_d010245,성산일출봉,제주특별자치도,서귀포시,1.0,5.0,5.0,5.0,120.0,1,d010245,22,41,여,5,2,7,2,1,4,4,5,7,1.0,2,1
d_d010245,아르떼뮤지엄 제주,제주특별자치도,제주시,3.0,3.0,2.0,3.0,60.0,0,d010245,22,41,여,5,2,7,2,1,4,4,5,7,1.0,2,1
d_d010245,아르떼뮤지엄 제주,제주특별자치도,제주시,3.0,3.0,2.0,3.0,60.0,0,d010245,22,41,여,5,2,7,2,1,4,4,5,7,1.0,2,1
d_d010245,협재해수욕장,제주특별자치도,제주시,1.0,5.0,5.0,5.0,30.0,1,d010245,22,41,여,5,2,7,2,1,4,4,5,7,1.0,2,1
d_d010245,협재해수욕장,제주특별자치도,제주시,1.0,5.0,5.0,5.0,30.0,1,d010245,22,41,여,5,2,7,2,1,4,4,5,7,1.0,2,1
d_d010245,산방산,제주특별자치도,서귀포시,1.0,5.0,5.0,5.0,60.0,0,d010245,22,41,여,5,2,7,2,1,4,4,5,7,1.0,2,1
d_d010245,산방산,제주특별자치도,서귀포시,1.0,5.0,5.0,5.0,60.0,0,d010245,22,41,여,5,2,7,2,1,4,4,5,7,1.0,2,1
d_d010245,여미지식물원,제주특별자치도,서귀포시,6.0,5.0,5.0,5.0,60.0,1,d010245,22,41,여,5,2,7,2,1,4,4,5,7,1.0,2,1
d_d010245,여미지식물원,제주특별자치도,서귀포시,6.0,5.0,5.0,5.0,60.0,1,d010245,22,41,여,5,2,7,2,1,4,4,5,7,1.0,2,1
d_d010245,한라산1100고지,제주특별자치도,서귀포시,1.0,5.0,5.0,5.0,60.0,0,d010245,22,41,여,5,2,7,2,1,4,4,5,7,1.0,2,1
d_d010245,한라산1100고지,제주특별자치도,서귀포시,1.0,5.0,5.0,5.0,60.0,0,d010245,22,41,여,5,2,7,2,1,4,4,5,7,1.0,2,1
d_d010245,새별오름,제주특별자치도,제주시,1.0,4.0,4.0,4.0,30.0,0,d010245,22,41,여,5,2,7,2,1,4,4,5,7,1.0,2,1
d_d010245,새별오름,제주특별자치도,제주시,1.0,4.0,4.0,4.0,30.0,0,d010245,22,41,여,5,2,7,2,1,4,4,5,7,1.0,2,1
d_d010245,가파도,제주특별자치도,서귀포시,1.0,5.0,5.0,5.0,120.0,0,d010245,22,41,여,5,2,7,2,1,4,4,5,7,1.0,2,1
d_d010245,가파도,제주특별자치도,서귀포시,1.0,5.0,5.0,5.0,120.0,0,d010245,22,41,여,5,2,7,2,1,4,4,5,7,1.0,2,1
d_d010245,사계해변,제주특별자치도,서귀포시,1.0,5.0,5.0,5.0,30.0,0,d010245,22,41,여,5,2,7,2,1,4,4,5,7,1.0,2,1
d_d010245,사계해변,제주특별자치도,서귀포시,1.0,5.0,5.0,5.0,30.0,0,d010245,22,41,여,5,2,7,2,1,4,4,5,7,1.0,2,1
d_d010245,산굼부리,제주특별자치도,제주시,1.0,5.0,5.0,5.0,60.0,1,d010245,22,41,여,5,2,7,2,1,4,4,5,7,1.0,2,1
d_d010245,산굼부리,제주특별자치도,제주시,1.0,5.0,5.0,5.0,60.0,1,d010245,22,41,여,5,2,7,2,1,4,4,5,7,1.0,2,1
d_d010245,정방폭포,제주특별자치도,서귀포시,1.0,5.0,5.0,5.0,60.0,1,d010245,22,41,여,5,2,7,2,1,4,4,5,7,1.0,2,1
d_d010245,정방폭포,제주특별자치도,서귀포시,1.0,5.0,5.0,5.0,60.0,1,d010245,22,41,여,5,2,7,2,1,4,4,5,7,1.0,2,1
d_d010245,올레야시장,제주특별자치도,서귀포시,4.0,5.0,5.0,5.0,60.0,0,d010245,22,41,여,5,2,7,2,1,4,4,5,7,1.0,2,1
d_d010245,올레야시장,제주특별자치도,서귀포시,4.0,5.0,5.0,5.0,60.0,0,d010245,22,41,여,5,2,7,2,1,4,4,5,7,1.0,2,1
d_d010245,항파두리 항몽유적지,제주특별자치도,제주시,2.0,4.0,3.0,4.0,60.0,0,d010245,22,41,여,5,2,7,2,1,4,4,5,7,1.0,2,1
d_d010245,항파두리 항몽유적지,제주특별자치도,제주시,2.0,4.0,3.0,4.0,60.0,0,d010245,22,41,여,5,2,7,2,1,4,4,5,7,1.0,2,1
a_a012239,파라다이스시티 원더박스,인천,중구,6.0,5.0,5.0,5.0,60.0,0,a012239,23,41,여,3,7,2,3,1,3,5,7,7,3.0,4,2
a_a012239,파라다이스시티 원더박스,인천,중구,6.0,5.0,5.0,5.0,60.0,0,a012239,23,41,여,3,7,2,3,1,3,5,7,7,3.0,4,2
d_d003862,함덕해수욕장,제주특별자치도,제주시,1.0,5.0,5.0,5.0,30.0,1,d003862,1,50,여,4,4,7,1,6,7,1,5,2,3.0,3,3
d_d003862,함덕해수욕장,제주특별자치도,제주시,1.0,5.0,5.0,5.0,30.0,1,d003862,1,50,여,4,4,7,1,6,7,1,5,2,3.0,3,3
d_d003862,스누피가든,제주특별자치도,제주시,6.0,5.0,5.0,5.0,120.0,1,d003862,1,50,여,4,4,7,1,6,7,1,5,2,3.0,3,3
d_d003862,스누피가든,제주특별자치도,제주시,6.0,5.0,5.0,5.0,120.0,1,d003862,1,50,여,4,4,7,1,6,7,1,5,2,3.0,3,3
a_a001362,전등사,인천,강화군,2.0,5.0,5.0,5.0,90.0,0,a001362,8,11,여,4,3,2,3,3,4,4,6,4,3.0,2,1
a_a001362,전등사,인천,강화군,2.0,5.0,5.0,5.0,90.0,0,a001362,8,11,여,4,3,2,3,3,4,4,6,4,3.0,2,1
d_d004918,도두동무지개해안도로,제주특별자치도,제주시,1.0,4.0,2.0,2.0,90.0,0,d004918,6,11,남,5,4,4,3,3,5,5,5,3,1.0,3,2
d_d004918,도두동무지개해안도로,제주특별자치도,제주시,1.0,4.0,2.0,2.0,90.0,0,d004918,6,11,남,5,4,4,3,3,5,5,5,3,1.0,3,2
d_d004918,섭지코지,제주특별자치도,서귀포시,1.0,5.0,4.0,4.0,30.0,1,d004918,6,11,남,5,4,4,3,3,5,5,5,3,1.0,3,2
d_d004918,섭지코지,제주특별자치도,서귀포시,1.0,5.0,4.0,4.0,30.0,1,d004918,6,11,남,5,4,4,3,3,5,5,5,3,1.0,3,2
d_d004918,아르떼뮤지엄 제주,제주특별자치도,제주시,3.0,1.0,3.0,5.0,120.0,0,d004918,6,11,남,5,4,4,3,3,5,5,5,3,1.0,3,2
d_d004918,아르떼뮤지엄 제주,제주특별자치도,제주시,3.0,1.0,3.0,5.0,120.0,0,d004918,6,11,남,5,4,4,3,3,5,5,5,3,1.0,3,2
d_d004918,노형수퍼마켙,제주특별자치도,제주시,3.0,3.0,2.0,2.0,60.0,0,d004918,6,11,남,5,4,4,3,3,5,5,5,3,1.0,3,2
d_d004918,노형수퍼마켙,제주특별자치도,제주시,3.0,3.0,2.0,2.0,60.0,0,d004918,6,11,남,5,4,4,3,3,5,5,5,3,1.0,3,2
d_d004918,새별오름,제주특별자치도,제주시,7.0,4.0,3.0,3.0,60.0,0,d004918,6,11,남,5,4,4,3,3,5,5,5,3,1.0,3,2
d_d004918,새별오름,제주특별자치도,제주시,7.0,4.0,3.0,3.0,60.0,0,d004918,6,11,남,5,4,4,3,3,5,5,5,3,1.0,3,2
b_b012228,광안리해수욕장,부산,수영구,1.0,5.0,5.0,5.0,90.0,1,b012228,6,48,여,3,4,4,4,3,4,4,3,6,1.0,2,1
b_b012228,광안리해수욕장,부산,수영구,1.0,5.0,5.0,5.0,90.0,1,b012228,6,48,여,3,4,4,4,3,4,4,3,6,1.0,2,1
b_b012228,밀락 더 마켓,부산,수영구,3.0,4.0,3.0,3.0,60.0,0,b012228,6,48,여,3,4,4,4,3,4,4,3,6,1.0,2,1
b_b012228,밀락 더 마켓,부산,수영구,3.0,4.0,3.0,3.0,60.0,0,b012228,6,48,여,3,4,4,4,3,4,4,3,6,1.0,2,1
d_d005498,새별오름,제주특별자치도,제주시,1.0,4.0,4.0,4.0,30.0,1,d005498,21,50,남,4,2,7,2,4,5,5,2,7,9.0,4,1
d_d005498,새별오름,제주특별자치도,제주시,1.0,4.0,4.0,4.0,30.0,1,d005498,21,50,남,4,2,7,2,4,5,5,2,7,9.0,4,1
d_d005498,협재해수욕장,제주특별자치도,제주시,1.0,5.0,5.0,5.0,60.0,1,d005498,21,50,남,4,2,7,2,4,5,5,2,7,9.0,4,1
d_d005498,협재해수욕장,제주특별자치도,제주시,1.0,5.0,5.0,5.0,60.0,1,d005498,21,50,남,4,2,7,2,4,5,5,2,7,9.0,4,1
d_d008026,새별오름,제주특별자치도,제주시,1.0,4.0,4.0,4.0,30.0,0,d008026,11,42,여,3,2,3,2,4,3,3,5,5,1.0,3,1
d_d008026,새별오름,제주특별자치도,제주시,1.0,4.0,4.0,4.0,30.0,0,d008026,11,42,여,3,2,3,2,4,3,3,5,5,1.0,3,1
d_d008026,제주동문시장,제주특별자치도,제주시,4.0,3.0,3.0,3.0,30.0,0,d008026,11,42,여,3,2,3,2,4,3,3,5,5,1.0,3,1
d_d008026,제주동문시장,제주특별자치도,제주시,4.0,3.0,3.0,3.0,30.0,0,d008026,11,42,여,3,2,3,2,4,3,3,5,5,1.0,3,1
d_d008026,금오름,제주특별자치도,제주시,1.0,4.0,4.0,4.0,60.0,0,d008026,11,42,여,3,2,3,2,4,3,3,5,5,1.0,3,1
d_d008026,금오름,제주특별자치도,제주시,1.0,4.0,4.0,4.0,60.0,0,d008026,11,42,여,3,2,3,2,4,3,3,5,5,1.0,3,1
d_d008026,신세계사이먼 제주프리미엄전문점,제주특별자치도,서귀포시,4.0,3.0,3.0,3.0,30.0,0,d008026,11,42,여,3,2,3,2,4,3,3,5,5,1.0,3,1
d_d008026,신세계사이먼 제주프리미엄전문점,제주특별자치도,서귀포시,4.0,3.0,3.0,3.0,30.0,0,d008026,11,42,여,3,2,3,2,4,3,3,5,5,1.0,3,1
d_d008026,송당무끈모루,제주특별자치도,제주시,1.0,3.0,3.0,3.0,30.0,0,d008026,11,42,여,3,2,3,2,4,3,3,5,5,1.0,3,1
d_d008026,송당무끈모루,제주특별자치도,제주시,1.0,3.0,3.0,3.0,30.0,0,d008026,11,42,여,3,2,3,2,4,3,3,5,5,1.0,3,1
d_d004179,포도뮤지엄,제주특별자치도,서귀포시,3.0,4.0,4.0,4.0,60.0,1,d004179,22,50,여,5,3,1,1,3,6,5,2,7,3.0,1,1
d_d004179,포도뮤지엄,제주특별자치도,서귀포시,3.0,4.0,4.0,4.0,60.0,1,d004179,22,50,여,5,3,1,1,3,6,5,2,7,3.0,1,1
d_d003546,거제식물원 정글돔,경남,거제시,1.0,5.0,5.0,5.0,90.0,0,d003546,2,26,남,6,4,1,2,4,4,3,2,3,2.0,2,3
d_d003546,거제식물원 정글돔,경남,거제시,1.0,5.0,5.0,5.0,90.0,0,d003546,2,26,남,6,4,1,2,4,4,3,2,3,2.0,2,3
d_d003546,거제고현시장,경남,거제시,4.0,4.0,4.0,4.0,30.0,0,d003546,2,26,남,6,4,1,2,4,4,3,2,3,2.0,2,3
d_d003546,거제고현시장,경남,거제시,4.0,4.0,4.0,4.0,30.0,0,d003546,2,26,남,6,4,1,2,4,4,3,2,3,2.0,2,3
d_d003546,거제숲소리공원,경남,거제시,1.0,4.0,4.0,4.0,120.0,0,d003546,2,26,남,6,4,1,2,4,4,3,2,3,2.0,2,3
d_d003546,거제숲소리공원,경남,거제시,1.0,4.0,4.0,4.0,120.0,0,d003546,2,26,남,6,4,1,2,4,4,3,2,3,2.0,2,3
a_a003310,코마린 이스트보트하우스 송도지점,인천,연수구,5.0,4.0,4.0,4.0,60.0,0,a003310,23,11,여,4,1,4,1,4,4,2,1,6,2.0,1,3
a_a003310,코마린 이스트보트하우스 송도지점,인천,연수구,5.0,4.0,4.0,4.0,60.0,0,a003310,23,11,여,4,1,4,1,4,4,2,1,6,2.0,1,3
a_a003310,롯데마트 송도점,인천,연수구,4.0,4.0,4.0,4.0,30.0,0,a003310,23,11,여,4,1,4,1,4,4,2,1,6,2.0,1,3
a_a003310,롯데마트 송도점,인천,연수구,4.0,4.0,4.0,4.0,30.0,0,a003310,23,11,여,4,1,4,1,4,4,2,1,6,2.0,1,3
a_a003310,하나개해수욕장,인천,중구,1.0,5.0,5.0,5.0,120.0,1,a003310,23,11,여,4,1,4,1,4,4,2,1,6,2.0,1,3
a_a003310,하나개해수욕장,인천,중구,1.0,5.0,5.0,5.0,120.0,1,a003310,23,11,여,4,1,4,1,4,4,2,1,6,2.0,1,3
d_d001618,월정리해수욕장,제주특별자치도,제주시,1.0,5.0,5.0,5.0,30.0,0,d001618,2,41,남,4,1,1,4,6,1,4,6,1,2.0,1,1
d_d001618,월정리해수욕장,제주특별자치도,제주시,1.0,5.0,5.0,5.0,30.0,0,d001618,2,41,남,4,1,1,4,6,1,4,6,1,2.0,1,1
d_d001618,천지연폭포,제주특별자치도,서귀포시,1.0,5.0,4.0,4.0,30.0,0,d001618,2,41,남,4,1,1,4,6,1,4,6,1,2.0,1,1
d_d001618,천지연폭포,제주특별자치도,서귀포시,1.0,5.0,4.0,4.0,30.0,0,d001618,2,41,남,4,1,1,4,6,1,4,6,1,2.0,1,1
d_d001618,성산일출봉,제주특별자치도,서귀포시,1.0,5.0,5.0,5.0,60.0,1,d001618,2,41,남,4,1,1,4,6,1,4,6,1,2.0,1,1
d_d001618,성산일출봉,제주특별자치도,서귀포시,1.0,5.0,5.0,5.0,60.0,1,d001618,2,41,남,4,1,1,4,6,1,4,6,1,2.0,1,1
d_d001618,한담해변,제주특별자치도,제주시,1.0,5.0,4.0,4.0,30.0,0,d001618,2,41,남,4,1,1,4,6,1,4,6,1,2.0,1,1
d_d001618,한담해변,제주특별자치도,제주시,1.0,5.0,4.0,4.0,30.0,0,d001618,2,41,남,4,1,1,4,6,1,4,6,1,2.0,1,1
d_d001618,9.81파크,제주특별자치도,제주시,5.0,5.0,5.0,5.0,120.0,0,d001618,2,41,남,4,1,1,4,6,1,4,6,1,2.0,1,1
d_d001618,9.81파크,제주특별자치도,제주시,5.0,5.0,5.0,5.0,120.0,0,d001618,2,41,남,4,1,1,4,6,1,4,6,1,2.0,1,1
d_d001618,서귀포매일올레시장,제주특별자치도,서귀포시,4.0,5.0,5.0,5.0,210.0,1,d001618,2,41,남,4,1,1,4,6,1,4,6,1,2.0,1,1
d_d001618,서귀포매일올레시장,제주특별자치도,서귀포시,4.0,5.0,5.0,5.0,210.0,1,d001618,2,41,남,4,1,1,4,6,1,4,6,1,2.0,1,1
d_d010328,제주동문재래시장,제주특별자치도,제주시,4.0,3.0,2.0,3.0,30.0,0,d010328,22,46,여,3,6,1,3,3,5,6,6,3,2.0,4,1
d_d010328,제주동문재래시장,제주특별자치도,제주시,4.0,3.0,2.0,3.0,30.0,0,d010328,22,46,여,3,6,1,3,3,5,6,6,3,2.0,4,1
d_d010328,루나폴,제주특별자치도,서귀포시,6.0,5.0,5.0,5.0,90.0,0,d010328,22,46,여,3,6,1,3,3,5,6,6,3,2.0,4,1
